灿鸿_温州,,,,,,,
时间1,实测,时间2,Time10,Time15,Time20,Time25,Time30
2021/7/8 22:00,2.31428,2021/7/7 22:00,2.234265,2.234265,2.194981899,2.26997691,2.19855309
2021/7/8 23:00,2.09178,2021/7/7 23:00,2.31849,2.31849,2.414334063,2.231359034,2.405620966
2021/7/9 0:00,1.94345,2021/7/8 0:00,2.401695,2.401695,2.504102004,2.308597724,2.494792276
2021/7/9 1:00,1.894,2021/7/8 1:00,2.489205,2.489205,2.530141555,2.45198995,2.52642005
2021/7/9 2:00,1.74979,2021/7/8 2:00,2.564895,2.564895,2.608394517,2.525349985,2.604440015
2021/7/9 3:00,1.70034,2021/7/8 3:00,2.655285,2.655285,2.746473303,2.572386543,2.738183457
2021/7/9 4:00,1.91872,2021/7/8 4:00,2.734785,2.734785,2.680432399,2.784196456,2.685373544
2021/7/9 5:00,2.01761,2021/7/8 5:00,2.783655,2.783655,2.870188079,2.704988564,2.862321436
2021/7/9 6:00,1.84456,2021/7/8 6:00,2.771535,2.771535,2.714881208,2.823038447,2.720031553
2021/7/9 7:00,1.84456,2021/7/8 7:00,2.734155,2.734155,2.708288754,2.757669769,2.710640231
2021/7/9 8:00,1.84456,2021/7/8 8:00,2.68218,2.68218,2.693509202,2.671880725,2.692479275
2021/7/9 9:00,1.72507,2021/7/8 9:00,2.63856,2.63856,2.589456662,2.683199398,2.593920602
2021/7/9 10:00,1.55201,2021/7/8 10:00,2.584755,2.584755,2.561808895,2.605615096,2.563894904
2021/7/9 11:00,1.47785,2021/7/8 11:00,2.55045,2.55045,2.533588338,2.565778784,2.535121216
2021/7/9 12:00,1.55201,2021/7/8 12:00,2.51949,2.51949,2.56807699,2.475320009,2.563659991
2021/7/9 13:00,1.35423,2021/7/8 13:00,2.5017,2.5017,2.504575141,2.499086235,2.504313765
2021/7/9 14:00,1.23474,2021/7/8 14:00,2.47629,2.47629,2.543977265,2.414756123,2.537823877
2021/7/9 15:00,1.16058,2021/7/8 15:00,2.460165,2.460165,2.485587149,2.437053955,2.483276045
2021/7/9 16:00,1.23474,2021/7/8 16:00,2.44068,2.44068,2.490042886,2.395804649,2.485555351
2021/7/9 17:00,1.25947,2021/7/8 17:00,2.422815,2.422815,2.507236993,2.346067734,2.499562266
2021/7/9 18:00,1.28419,2021/7/8 18:00,2.40819,2.40819,2.353124239,2.458249783,2.358130217
2021/7/9 19:00,1.23474,2021/7/8 19:00,2.397075,2.397075,2.450349414,2.348643714,2.445506286
2021/7/9 20:00,0.98752,2021/7/8 20:00,2.39097,2.39097,2.434245815,2.35162835,2.43031165
2021/7/9 21:00,0.78974,2021/7/8 21:00,2.386395,2.386395,2.505412338,2.27819742,2.49459258
2021/7/9 22:00,0.81447,2021/7/8 22:00,2.37777,2.37777,2.375785326,2.379574249,2.375965751
2021/7/9 23:00,1.06169,2021/7/8 23:00,2.3637,2.3637,2.489064548,2.249732229,2.477667771
2021/7/10 0:00,1.21002,2021/7/9 0:00,2.353965,2.353965,2.428157557,2.28651722,2.42141278
2021/7/10 1:00,1.32951,2021/7/9 1:00,2.339415,2.339415,2.378509405,2.303874632,2.374955368
2021/7/10 2:00,1.47785,2021/7/9 2:00,2.327025,2.327025,2.266552095,2.382000369,2.272049631
2021/7/10 3:00,1.47785,2021/7/9 3:00,2.311605,2.311605,2.266040525,2.35302725,2.27018275
2021/7/10 4:00,1.50257,2021/7/9 4:00,2.30265,2.30265,2.319415308,2.287408811,2.317891189
2021/7/10 5:00,1.62618,2021/7/9 5:00,2.300265,2.300265,2.36860911,2.238133991,2.362396009
2021/7/10 6:00,1.67562,2021/7/9 6:00,2.30262,2.30262,2.34042376,2.268252945,2.336987055
2021/7/10 7:00,1.84456,2021/7/9 7:00,2.30778,2.30778,2.425646357,2.200628766,2.414931234
2021/7/10 8:00,1.96817,2021/7/9 8:00,2.315475,2.315475,2.38522681,2.252064264,2.378885736
2021/7/10 9:00,2.04233,2021/7/9 9:00,2.324175,2.324175,2.333178689,2.315989828,2.332360172
2021/7/10 10:00,2.16595,2021/7/9 10:00,2.333355,2.333355,2.411159182,2.262623925,2.404086075
2021/7/10 11:00,2.19067,2021/7/9 11:00,2.341665,2.341665,2.333931142,2.34869578,2.33463422
2021/7/10 12:00,2.31428,2021/7/9 12:00,2.34924,2.34924,2.459056945,2.249406413,2.449073587
2021/7/10 13:00,2.339,2021/7/9 13:00,2.355495,2.355495,2.424070959,2.293153219,2.417836781
2021/7/10 14:00,2.43377,2021/7/9 14:00,2.36229,2.36229,2.425713282,2.30463247,2.41994753
2021/7/10 15:00,2.60682,2021/7/9 15:00,2.37108,2.37108,2.492345317,2.260838803,2.481321197
2021/7/10 16:00,2.87877,2021/7/9 16:00,2.371095,2.371095,2.372246955,2.370047769,2.372142231
2021/7/10 17:00,2.87877,2021/7/9 17:00,2.371065,2.371065,2.490917972,2.262107753,2.480022247
2021/7/10 18:00,2.82932,2021/7/9 18:00,2.3712,2.3712,2.322512679,2.415461201,2.326938799
2021/7/10 19:00,2.73044,2021/7/9 19:00,2.37168,2.37168,2.412625959,2.334456401,2.408903599
2021/7/10 20:00,2.77988,2021/7/9 20:00,2.372895,2.372895,2.489055067,2.267294939,2.478495061
2021/7/10 21:00,2.94881,2021/7/9 21:00,2.375145,2.375145,2.315597276,2.429279295,2.321010705
2021/7/10 22:00,3.02298,2021/7/9 22:00,2.377905,2.377905,2.304712436,2.444443695,2.311366305
2021/7/10 23:00,3.14659,2021/7/9 23:00,2.377875,2.377875,2.477252345,2.287531959,2.468218041
2021/7/11 0:00,3.31965,2021/7/10 0:00,2.3763,2.3763,2.314895827,2.432121975,2.320478025
2021/7/11 1:00,2.99826,2021/7/10 1:00,2.373585,2.373585,2.452660396,2.301698276,2.445471724
2021/7/11 2:00,2.75516,2021/7/10 2:00,2.369775,2.369775,2.404406557,2.338291766,2.401258234
2021/7/11 3:00,2.43377,2021/7/10 3:00,2.365035,2.365035,2.288399093,2.434704006,2.295365994
2021/7/11 4:00,2.53266,2021/7/10 4:00,2.359185,2.359185,2.406044822,2.316585162,2.401784838
2021/7/11 5:00,2.68099,2021/7/10 5:00,2.351985,2.351985,2.477144292,2.238203826,2.465766174
2021/7/11 6:00,3.17131,2021/7/10 6:00,2.34372,2.34372,2.446844013,2.249970897,2.437469103
2021/7/11 7:00,3.36909,2021/7/10 7:00,2.33409,2.33409,2.307002766,2.358714758,2.309465242
2021/7/11 8:00,3.36909,2021/7/10 8:00,2.32368,2.32368,2.324594625,2.322848522,2.324511478
2021/7/11 9:00,3.09715,2021/7/10 9:00,2.312985,2.312985,2.281608542,2.341509053,2.284460947
2021/7/11 10:00,2.94881,2021/7/10 10:00,2.30247,2.30247,2.253704823,2.346801979,2.258138021
2021/7/11 11:00,3.14659,2021/7/10 11:00,2.292135,2.292135,2.318467708,2.268196174,2.316073826
2021/7/11 12:00,2.82932,2021/7/10 12:00,2.28228,2.28228,2.291678772,2.273735662,2.290824338
2021/7/11 13:00,2.65627,2021/7/10 13:00,2.272935,2.272935,2.254403302,2.289781998,2.256088002
2021/7/11 14:00,2.85405,2021/7/10 14:00,2.264625,2.264625,2.221233048,2.304072229,2.225177771
2021/7/11 15:00,2.55738,2021/7/10 15:00,2.257695,2.257695,2.335363456,2.187087313,2.328302687
2021/7/11 16:00,2.48321,2021/7/10 16:00,2.25162,2.25162,2.29478398,2.212380018,2.290859982
2021/7/11 17:00,2.53266,2021/7/10 17:00,2.246235,2.246235,2.173030781,2.31278429,2.17968571
2021/7/11 18:00,2.53266,2021/7/10 18:00,2.241435,2.241435,2.346526374,2.145897387,2.336972613
2021/7/11 19:00,2.75516,2021/7/10 19:00,2.236335,2.236335,2.344531158,2.137974857,2.334695143
2021/7/11 20:00,2.87877,2021/7/10 20:00,2.230695,2.230695,2.344162254,2.127542951,2.333847049
2021/7/11 21:00,2.99826,2021/7/10 21:00,2.22456,2.22456,2.159410537,2.283786785,2.165333215
2021/7/11 22:00,2.97354,2021/7/10 22:00,2.219445,2.219445,2.247947772,2.193533389,2.245356611
2021/7/11 23:00,2.77988,2021/7/10 23:00,2.216205,2.216205,2.321747354,2.120257405,2.312152595
2021/7/12 0:00,2.94881,2021/7/11 0:00,2.216985,2.216985,2.173690011,2.256344081,2.177625919
2021/7/12 1:00,2.94881,2021/7/11 1:00,2.220105,2.220105,2.197778679,2.240401655,2.199808345
2021/7/12 2:00,2.97354,2021/7/11 2:00,2.21916,2.21916,2.167694987,2.265946376,2.172373624
2021/7/12 3:00,2.94881,2021/7/11 3:00,2.212425,2.212425,2.269820286,2.160247467,2.264602533
2021/7/12 4:00,2.94881,2021/7/11 4:00,2.19864,2.19864,2.260553324,2.14235516,2.25492484
2021/7/12 5:00,2.97354,2021/7/11 5:00,2.190975,2.190975,2.248626406,2.138564631,2.243385369
2021/7/12 6:00,3.12187,2021/7/11 6:00,2.18958,2.18958,2.284387626,2.103391249,2.275768751
2021/7/12 7:00,2.70571,2021/7/11 7:00,2.1906,2.1906,2.27824874,2.110919327,2.270280673
2021/7/12 8:00,2.5821,2021/7/11 8:00,2.19531,2.19531,2.143129755,2.242746586,2.147873414
2021/7/12 9:00,2.5821,2021/7/11 9:00,2.20239,2.20239,2.132645295,2.265794277,2.138985723
2021/7/12 10:00,2.36372,2021/7/11 10:00,2.209665,2.209665,2.212957453,2.206671861,2.212658139
2021/7/12 11:00,2.28956,2021/7/11 11:00,2.214915,2.214915,2.325520598,2.114364456,2.315465544
2021/7/12 12:00,2.09178,2021/7/11 12:00,2.218605,2.218605,2.213685319,2.223077437,2.214132563
2021/7/12 13:00,2.28956,2021/7/11 13:00,2.216505,2.216505,2.226533938,2.207387783,2.225622217
2021/7/12 14:00,2.40905,2021/7/11 14:00,2.21346,2.21346,2.187628501,2.236943181,2.189976819
2021/7/12 15:00,2.60682,2021/7/11 15:00,2.210625,2.210625,2.207248157,2.213694857,2.207555143
2021/7/12 16:00,2.65627,2021/7/11 16:00,2.19573,2.19573,2.187468975,2.203240023,2.188219977
2021/7/12 17:00,2.90349,2021/7/11 17:00,2.182695,2.182695,2.147245713,2.214921624,2.150468376
2021/7/12 18:00,2.92409,2021/7/11 18:00,2.17356,2.17356,2.209075097,2.141273548,2.205846452
2021/7/12 19:00,3.0477,2021/7/11 19:00,2.17206,2.17206,2.112656597,2.226063094,2.118056906
2021/7/12 20:00,3.14659,2021/7/11 20:00,2.179365,2.179365,2.178528396,2.180125549,2.178604451
2021/7/12 21:00,3.39381,2021/7/11 21:00,2.20437,2.20437,2.218175301,2.191819726,2.216920274
2021/7/12 22:00,3.76053,2021/7/11 22:00,2.248185,2.248185,2.370735686,2.136775285,2.359594715
2021/7/12 23:00,4.02835,2021/7/11 23:00,2.309985,2.309985,2.402678207,2.225718448,2.394251552
2021/7/13 0:00,4.2014,2021/7/12 0:00,2.356785,2.356785,2.408522397,2.309751003,2.403818997
2021/7/13 1:00,4.39918,2021/7/12 1:00,2.396895,2.396895,2.402154968,2.392113211,2.401676789
2021/7/13 2:00,4.61756,2021/7/12 2:00,2.43465,2.43465,2.513350428,2.363104156,2.506195844
2021/7/13 3:00,4.84006,2021/7/12 3:00,2.48109,2.48109,2.583065044,2.388385414,2.573794586
2021/7/13 4:00,4.96367,2021/7/12 4:00,2.51058,2.51058,2.452272609,2.563586719,2.457573281
2021/7/13 5:00,5.10788,2021/7/12 5:00,2.565585,2.565585,2.588648719,2.544617982,2.586552018
2021/7/13 6:00,5.28094,2021/7/12 6:00,2.61405,2.61405,2.705947801,2.530506545,2.697593455
2021/7/13 7:00,5.57761,2021/7/12 7:00,2.673465,2.673465,2.743340049,2.609942228,2.736987772
2021/7/13 8:00,5.6971,2021/7/12 8:00,2.74839,2.74839,2.874806608,2.633465811,2.863314189
2021/7/13 9:00,5.62705,2021/7/12 9:00,2.87445,2.87445,2.897985343,2.853054233,2.895845767
2021/7/13 10:00,5.84543,2021/7/12 10:00,2.959005,2.959005,3.063037687,2.86442983,3.05358017
2021/7/13 11:00,5.99376,2021/7/12 11:00,3.03624,3.03624,3.048713615,3.02490035,3.04757965
2021/7/13 12:00,6.21214,2021/7/12 12:00,3.114495,3.114495,3.250709349,2.990663774,3.238326226
2021/7/13 13:00,6.43464,2021/7/12 13:00,3.22227,3.22227,3.253433418,3.19393962,3.25060038
2021/7/13 14:00,6.58297,2021/7/12 14:00,3.38487,3.38487,3.360667995,3.406871823,3.362868177
2021/7/13 15:00,6.8508,2021/7/12 15:00,3.50535,3.50535,3.434303727,3.569937521,3.440762479
2021/7/13 16:00,7.22163,2021/7/12 16:00,3.63054,3.63054,3.79672566,3.479462127,3.781617873
2021/7/13 17:00,7.48945,2021/7/12 17:00,3.764625,3.764625,3.668316823,3.852177888,3.677072112
2021/7/13 18:00,7.63779,2021/7/12 18:00,3.91518,3.91518,4.008356055,3.830474496,3.999885504
2021/7/13 19:00,7.85617,2021/7/12 19:00,4.071075,4.071075,4.058009655,4.082952587,4.059197413
2021/7/13 20:00,8.07866,2021/7/12 20:00,4.24191,4.24191,4.187205118,4.291641711,4.192178289
2021/7/13 21:00,8.54427,2021/7/12 21:00,4.40205,4.40205,4.307605992,4.487908189,4.316191811
2021/7/13 22:00,8.79149,2021/7/12 22:00,4.590105,4.590105,4.792085167,4.406486667,4.773723333
2021/7/13 23:00,9.00987,2021/7/12 23:00,4.795545,4.795545,4.973661393,4.633621007,4.957468993
2021/7/14 0:00,9.25709,2021/7/13 0:00,4.997055,4.997055,5.172608503,4.837460906,5.156649094
2021/7/14 1:00,8.66788,2021/7/13 1:00,5.1696,5.1696,5.317185519,5.035431346,5.303768654
2021/7/14 2:00,8.37121,2021/7/13 2:00,5.3517,5.3517,5.269498999,5.426428183,5.276971817
2021/7/14 3:00,7.73667,2021/7/13 3:00,5.55822,5.55822,5.675578523,5.451530433,5.664909567
2021/7/14 4:00,7.39056,2021/7/13 4:00,5.7264,5.7264,5.800720355,5.658836041,5.793963959
,,2021/7/13 5:00,5.93304,5.93304,6.137185458,5.74745322,6.11862678
,,2021/7/13 6:00,6.159345,6.159345,6.302981482,6.02876638,6.28992362
,,2021/7/13 7:00,6.39147,6.39147,6.731447592,6.082399461,6.700540539
,,2021/7/13 8:00,6.572955,6.572955,6.863122436,6.309166422,6.836743578
,,2021/7/13 9:00,6.747525,6.747525,6.840797028,6.662732248,6.832317752
,,2021/7/13 10:00,6.880605,6.880605,7.252099914,6.542882351,7.218327649
,,2021/7/13 11:00,6.97122,6.97122,6.757907364,7.165140578,6.777299422
,,2021/7/13 12:00,7.031115,7.031115,7.127663998,6.943343184,7.118886816
,,2021/7/13 13:00,7.111605,7.111605,7.37880597,6.868695027,7.354514973
,,2021/7/13 14:00,7.181535,7.181535,7.385879741,6.995767054,7.367302946
,,2021/7/13 15:00,7.261125,7.261125,7.414098669,7.122058028,7.400191972
,,2021/7/13 16:00,7.37085,7.37085,7.250823109,7.479965355,7.261734645
,,2021/7/13 17:00,7.51284,7.51284,7.330588043,7.678523597,7.347156403
,,2021/7/13 18:00,7.665345,7.665345,7.695583548,7.637855411,7.692834589
,,2021/7/13 19:00,7.833705,7.833705,7.877628297,7.79377473,7.87363527
,,2021/7/13 20:00,8.02206,8.02206,8.457437288,7.626262466,8.417857534
,,2021/7/13 21:00,8.224635,8.224635,8.099375835,8.338506968,8.110763032
,,2021/7/13 22:00,8.408925,8.408925,8.856737156,8.00182304,8.81602696
,,2021/7/13 23:00,8.53773,8.53773,8.699547516,8.390623167,8.684836833
,,2021/7/14 0:00,8.71737,8.71737,8.45153582,8.959037437,8.475702563
,,2021/7/14 1:00,8.814555,8.814555,9.078586061,8.574526763,9.054583237
,,2021/7/14 2:00,8.82981,8.82981,9.17183851,8.51887499,9.14074501
,,2021/7/14 3:00,8.819595,8.819595,8.547980875,9.066516932,8.572673068
,,2021/7/14 4:00,8.651415,8.651415,8.816643954,8.50120686,8.80162314
,,2021/7/14 5:00,8.49903,8.49903,8.957505884,8.082233742,8.915826258
,,2021/7/14 6:00,8.37279,8.37279,8.526693917,8.232877348,8.512702652
,,2021/7/14 7:00,8.28528,8.28528,8.410839019,8.171135437,8.399424563
,,2021/7/14 8:00,8.23155,8.23155,8.291843967,8.176737303,8.286362697
,,2021/7/14 9:00,8.197365,8.197365,7.996319595,8.38013355,8.01459645
,,2021/7/14 10:00,8.17089,8.17089,8.103347107,8.23229263,8.10948737
,,2021/7/14 11:00,8.12682,8.12682,8.092698075,8.157839932,8.095800068
,,2021/7/14 12:00,8.066265,8.066265,7.870794662,8.243965307,7.888564693
,,2021/7/14 13:00,7.994565,7.994565,7.78942888,8.181052382,7.808077618
,,2021/7/14 14:00,7.91091,7.91091,7.998639374,7.831156024,7.990663976
,,2021/7/14 15:00,7.816455,7.816455,7.696045631,7.925918063,7.706991937
,,2021/7/14 16:00,7.66317,7.66317,7.961815175,7.391674386,7.934665614
,,2021/7/14 17:00,7.496205,7.496205,7.418696535,7.566667241,7.425742759
,,2021/7/14 18:00,7.33347,7.33347,7.319341315,7.346314259,7.320625741
,,2021/7/14 19:00,7.17591,7.17591,7.294840487,7.067791375,7.284028625
,,2021/7/14 20:00,7.020555,7.020555,7.022042932,7.019202335,7.021907665
,,2021/7/14 21:00,6.8622,6.8622,7.199133385,6.555896923,7.168503077
,,2021/7/14 22:00,6.697845,6.697845,6.658049873,6.734022388,6.661667612
,,2021/7/14 23:00,6.524475,6.524475,6.653512441,6.407168236,6.641781764
,,2021/7/15 0:00,6.340905,6.340905,6.351692426,6.331098249,6.350711751
,,2021/7/15 1:00,6.15909,6.15909,6.307716221,6.023975254,6.294204746
,,2021/7/15 2:00,5.98269,5.98269,5.793497803,6.154682907,5.810697093
,,2021/7/15 3:00,5.813085,5.813085,5.877834905,5.75422145,5.87194855
,,2021/7/15 4:00,5.650485,5.650485,5.503231031,5.784352244,5.516617756
,,2021/7/15 5:00,5.495085,5.495085,5.500476983,5.490183197,5.499986803
,,2021/7/15 6:00,5.34693,5.34693,5.367892136,5.327873512,5.365986488
,,2021/7/15 7:00,5.20659,5.20659,5.188979332,5.222599698,5.190580302
,,2021/7/15 8:00,5.074785,5.074785,5.326404348,4.846040138,5.303529862
